RoundNum_ByDate,Sample_ID,Site,Rep,Crucible_ID,In-oven ,Out-Oven ,"Empty Heated 
Crucible_Weight",In-oven,Out-oven,"SampleStart 
Crucible_Weight",In-Furnace ,Out-Furnace ,In-oven,Out-oven,"SampleEnd
Crucible_Weight",LOI_g,SOM_Percent,Mean_Blank_LOI-g,Adjusted_LOI,Adjusted_SOM_Percent,Comments
10_Dec14,S_SCH_P2,SC,1,99,12/14/23 7:30,12/14/23 9:40,11.2326,12/14/23 10:50,12/14/23 13:00,13.2444,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.0614,0.183,9.1,-0.0003,0.1827,9.081419624,
10_Dec14,S_SCH_P2,SC,2,106,12/14/23 7:30,12/14/23 9:40,10.6125,12/14/23 10:50,12/14/23 13:00,12.4065,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.2527,0.1538,8.57,-0.0003,0.1535,8.556298774,
7_Nov30,S_SCH_P3,SC,2,38,30-Nov 830AM,11/30/23 10:30,10.6204,11/30/23 12:00,11/30/23 14:00,12.433,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.275,0.158,8.72,-0.00005,0.15795,8.714001986,
7_Nov30,S_SCH_P3,SC,1,34,30-Nov 830AM,11/30/23 10:30,11.718,11/30/23 12:00,11/30/23 14:00,14.0737,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.8804,0.1933,8.21,-0.00005,0.19325,8.203506389,
8_Dec1,S_SCH_P4,SC,1,63,12/1/23 8:30,12/1/23 11:00,10.5901,12/1/23 11:30,12/1/23 13:30,12.4286,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.2599,0.1687,9.18,-0.0006,0.1681,9.143323361,
8_Dec1,S_SCH_P4,SC,2,80,12/1/23 8:30,12/1/23 11:00,8.7961,12/1/23 11:30,12/1/23 13:30,10.6911,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,10.5244,0.1667,8.8,-0.0006,0.1661,8.765171504,
4_Nov22,S_SCH_P5,SC,2,64,11/22/23 8:25,11/22/23 10:30,11.6174,11/22/23 12:13,11/22/23 14:13,13.0977,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.9801,0.1176,7.94,0.00125,0.11885,8.02877795,
4_Nov22,S_SCH_P5,SC,1,17,11/22/23 8:25,11/22/23 10:30,12.0624,11/22/23 12:13,11/22/23 14:13,13.0474,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.9721,0.0753,7.64,0.00125,0.07655,7.771573604,
7_Nov30,S_SCH_P6,SC,1,76,30-Nov 830AM,11/30/23 10:30,11.3368,11/30/23 12:00,11/30/23 14:00,12.7235,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.6073,0.1162,8.38,-0.00005,0.11615,8.376000577,
7_Nov30,S_SCH_P6,SC,2,105,30-Nov 830AM,11/30/23 10:30,11.5682,11/30/23 12:00,11/30/23 14:00,13.4153,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.2654,0.1499,8.12,-0.00005,0.14985,8.112717232,
6_Nov29,S_SCH_P7,SC,1,10,11/29/23 8:00,11/29/23 10:00,11.7194,11/29/23 11:30,11/29/23 1:30,13.3967,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.2671,0.1296,7.73,0.00045,0.13005,7.753532463,
6_Nov29,S_SCH_P7,SC,2,72,11/29/23 8:00,11/29/23 10:00,10.6232,11/29/23 11:30,11/29/23 1:30,11.5437,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.4725,0.0712,7.73,0.00045,0.07165,7.783813145,
10_Dec14,S_SCH_P8,SC,2,31,12/14/23 7:30,12/14/23 9:40,9.5384,12/14/23 10:50,12/14/23 13:00,11.353,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.1898,0.1632,8.99,-0.0003,0.1629,8.977185055,
10_Dec14,S_SCH_P8,SC,1,103,12/14/23 7:30,12/14/23 9:40,11.0643,12/14/23 10:50,12/14/23 13:00,12.9286,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.7664,0.1622,8.7,-0.0003,0.1619,8.684224642,
4_Nov22,S_SCH_V1,SC,2,82,11/22/23 8:25,11/22/23 10:30,11.7922,11/22/23 12:13,11/22/23 14:13,13.2948,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.1465,0.1483,9.87,0.00125,0.14955,9.952748569,
4_Nov22,S_SCH_V1,SC,1,95,11/22/23 8:25,11/22/23 10:30,9.2119,11/22/23 12:13,11/22/23 14:13,10.3412,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.2497,0.0915,8.1,0.00125,0.09275,8.213052333,
5_Nov23,S_SCH_V2,SC,2,24,11/23/23 8:30,11/23/23 10:30,9.6949,11/23/23 12:00,11/23/23 14:00,11.841,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.6505,0.1905,8.88,0.00125,0.19175,8.934811985,
5_Nov23,S_SCH_V2,SC,1,49,11/23/23 8:30,11/23/23 10:30,9.7584,11/23/23 12:00,11/23/23 14:00,12.0947,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.8909,0.2038,8.72,0.00125,0.20505,8.776698198,
8_Dec1,S_SCH_V3,SC,1,51,12/1/23 8:30,12/1/23 11:00,11.4242,12/1/23 11:30,12/1/23 13:30,13.0044,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.8631,0.1413,8.94,-0.0006,0.1407,8.903936211,
8_Dec1,S_SCH_V3,SC,2,31,12/1/23 8:30,12/1/23 11:00,9.5389,12/1/23 11:30,12/1/23 13:30,10.9949,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,10.8749,0.12,8.24,-0.0006,0.1194,8.200549451,
6_Nov29,S_SCH_V4,SC,2,87,11/29/23 8:00,11/29/23 10:00,9.7931,11/29/23 11:30,11/29/23 1:30,11.2463,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.1105,0.1358,9.34,0.00045,0.13625,9.375860171,
6_Nov29,S_SCH_V4,SC,1,7,11/29/23 8:00,11/29/23 10:00,10.8902,11/29/23 11:30,11/29/23 1:30,12.1924,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.0744,0.118,9.06,0.00045,0.11845,9.096144985,
10_Dec14,S_SCH_V5,SC,2,60,12/14/23 7:30,12/14/23 9:40,9.7703,12/14/23 10:50,12/14/23 13:00,12.683,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.4189,0.2641,9.07,-0.0003,0.2638,9.056888797,
10_Dec14,S_SCH_V5,SC,1,48,12/14/23 7:30,12/14/23 9:40,11.1472,12/14/23 10:50,12/14/23 13:00,13.4908,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.2819,0.2089,8.91,-0.0003,0.2086,8.90083632,
6_Nov29,S_SCH_V6,SC,1,82,11/29/23 8:00,11/29/23 10:00,11.7908,11/29/23 11:30,11/29/23 1:30,13.1262,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.0028,0.1234,9.24,0.00045,0.12385,9.274374719,
6_Nov29,S_SCH_V6,SC,2,128,11/29/23 8:00,11/29/23 10:00,10.9326,11/29/23 11:30,11/29/23 1:30,12.6818,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.5265,0.1553,8.88,0.00045,0.15575,8.904070432,
5_Nov23,S_SCH_V7,SC,2,37,11/23/23 8:30,11/23/23 10:30,8.1605,11/23/23 12:00,11/23/23 14:00,9.8777,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,9.7378,0.1399,8.15,0.00125,0.14115,8.21977638,
5_Nov23,S_SCH_V7,SC,1,30,11/23/23 8:30,11/23/23 10:30,9.466,11/23/23 12:00,11/23/23 14:00,10.8651,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,10.7514,0.1137,8.13,0.00125,0.11495,8.215995997,
7_Nov30,S_SCH_V8,SC,2,57,30-Nov 830AM,11/30/23 10:30,10.6018,11/30/23 12:00,11/30/23 14:00,12.0774,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.9524,0.125,8.47,-0.00005,0.12495,8.467741935,
7_Nov30,S_SCH_V8,SC,1,107,30-Nov 830AM,11/30/23 10:30,9.8373,11/30/23 12:00,11/30/23 14:00,11.519,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.3768,0.1422,8.46,-0.00005,0.14215,8.45275614,
4_Nov22,S_SCN_H1,UP,2,41,11/22/23 8:25,11/22/23 10:30,10.2727,11/22/23 12:13,11/22/23 14:13,12.0787,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.9454,0.1333,7.38,0.00125,0.13455,7.450166113,
4_Nov22,S_SCN_H1,UP,1,96,11/22/23 8:25,11/22/23 10:30,12.288,11/22/23 12:13,11/22/23 14:13,13.6043,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.5101,0.0942,7.16,0.00125,0.09545,7.251386462,
4_Nov22,S_SCN_H2,UP,1,71,11/22/23 8:25,11/22/23 10:30,9.5038,11/22/23 12:13,11/22/23 14:13,11.0427,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.9474,0.0953,6.19,0.00125,0.09655,6.273961921,
4_Nov22,S_SCN_H2,UP,2,127,11/22/23 8:25,11/22/23 10:30,10.2343,11/22/23 12:13,11/22/23 14:13,11.3215,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.2569,0.0646,5.94,0.00125,0.06585,6.056843267,
6_Nov29,S_SCN_H3,UP,2,51,11/29/23 8:00,11/29/23 10:00,11.4243,11/29/23 11:30,11/29/23 1:30,12.7365,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.6489,0.0876,6.68,0.00045,0.08805,6.710105167,
6_Nov29,S_SCN_H3,UP,1,111,11/29/23 8:00,11/29/23 10:00,9.7676,11/29/23 11:30,11/29/23 1:30,10.9096,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.8352,0.0744,6.51,0.00045,0.07485,6.554290718,
6_Nov29,S_SCN_H4,UP,2,122,11/29/23 8:00,11/29/23 10:00,9.2308,11/29/23 11:30,11/29/23 1:30,10.5973,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.5076,0.0897,6.56,0.00045,0.09015,6.597145993,
6_Nov29,S_SCN_H4,UP,1,95,11/29/23 8:00,11/29/23 10:00,9.2121,11/29/23 11:30,11/29/23 1:30,10.7448,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.6479,0.0969,6.32,0.00045,0.09735,6.351536504,
10_Dec14,S_SCN_H5,UP,1,94,12/14/23 7:30,12/14/23 9:40,9.4335,12/14/23 10:50,12/14/23 13:00,11.502,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.1841,0.3179,15.37,-0.0003,0.3176,15.35412134,sample error
10_Dec14,S_SCN_H5,UP,2,46,12/14/23 7:30,12/14/23 9:40,10.6603,12/14/23 10:50,12/14/23 13:00,12.5132,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.4031,0.1101,5.94,-0.0003,0.1098,5.925845971,
10_Dec14,S_SCN_H6,UP,2,54,12/14/23 7:30,12/14/23 9:40,10.7558,12/14/23 10:50,12/14/23 13:00,12.9866,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.8465,0.1401,6.28,-0.0003,0.1398,6.266810113,
10_Dec14,S_SCN_H6,UP,1,30,12/14/23 7:30,12/14/23 9:40,9.4675,12/14/23 10:50,12/14/23 13:00,11.4655,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.3477,0.1178,5.9,-0.0003,0.1175,5.880880881,
8_Dec1,S_SCN_H7,UP,2,128,12/1/23 8:30,12/1/23 11:00,10.9337,12/1/23 11:30,12/1/23 13:30,12.9036,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.7874,0.1162,5.9,-0.0006,0.1156,5.868318189,
8_Dec1,S_SCN_H7,UP,1,115,12/1/23 8:30,12/1/23 11:00,11.2575,12/1/23 11:30,12/1/23 13:30,13.0129,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.9111,0.1018,5.8,-0.0006,0.1012,5.765067791,
10_Dec14,S_SCN_H8,UP,2,77,12/14/23 7:30,12/14/23 9:40,12.2018,12/14/23 10:50,12/14/23 13:00,16.419,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,16.1085,0.3105,7.36,-0.0003,0.3102,7.355591388,
10_Dec14,S_SCN_H8,UP,1,16,12/14/23 7:30,12/14/23 9:40,12.1898,12/14/23 10:50,12/14/23 13:00,14.6496,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,14.4743,0.1753,7.13,-0.0003,0.175,7.114399545,
4_Nov22,S_SCN_P1,UP,1,84,11/22/23 8:25,11/22/23 10:30,10.3384,11/22/23 12:13,11/22/23 14:13,12.4044,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.2622,0.1422,6.88,0.00125,0.14345,6.943368829,
4_Nov22,S_SCN_P1,UP,2,91,11/22/23 8:25,11/22/23 10:30,9.5443,11/22/23 12:13,11/22/23 14:13,10.9391,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.8511,0.088,6.31,0.00125,0.08925,6.398766848,
5_Nov23,S_SCN_P2,UP,1,8,11/23/23 8:30,11/23/23 10:30,10.7172,11/23/23 12:00,11/23/23 14:00,12.7324,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.6118,0.1206,5.98,0.00125,0.12185,6.046546249,
5_Nov23,S_SCN_P2,UP,2,32,11/23/23 8:30,11/23/23 10:30,11.7597,11/23/23 12:00,11/23/23 14:00,13.817,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,13.6984,0.1186,5.76,0.00125,0.11985,5.825596656,
10_Dec14,S_SCN_P3,UP,1,33,12/14/23 7:30,12/14/23 9:40,9.1554,12/14/23 10:50,12/14/23 13:00,11.8218,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.6478,0.174,6.53,-0.0003,0.1737,6.51440144,
10_Dec14,S_SCN_P3,UP,2,42,12/14/23 7:30,12/14/23 9:40,12.0192,12/14/23 10:50,12/14/23 13:00,14.119,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.9834,0.1356,6.46,-0.0003,0.1353,6.443470807,
10_Dec14,S_SCN_P4,UP,1,37,12/14/23 7:30,12/14/23 9:40,8.1612,12/14/23 10:50,12/14/23 13:00,10.098,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,9.9728,0.1252,6.46,-0.0003,0.1249,6.448781495,
10_Dec14,S_SCN_P4,UP,2,2,12/14/23 7:30,12/14/23 9:40,11.5072,12/14/23 10:50,12/14/23 13:00,13.4857,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.3601,0.1256,6.35,-0.0003,0.1253,6.333080617,
9_Dec6,S_SCN_P5,UP,2,15,12/6/23 8:00,12/6/23 10:00,10.5785,12/6/23 11:30,12/6/23 13:30,12.6828,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.5498,0.133,6.32,0.0002,0.1332,6.329895927,
9_Dec6,S_SCN_P5,UP,1,94,12/6/23 8:00,12/6/23 10:00,9.4336,12/6/23 11:30,12/6/23 13:30,11.0018,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.9037,0.0981,6.26,0.0002,0.0983,6.268333121,
7_Nov30,S_SCN_P6,UP,2,1,30-Nov 830AM,11/30/23 10:30,11.0726,11/30/23 12:00,11/30/23 14:00,12.6019,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.5058,0.0961,6.28,-0.00005,0.09605,6.280651278,
7_Nov30,S_SCN_P6,UP,1,103,30-Nov 830AM,11/30/23 10:30,11.065,11/30/23 12:00,11/30/23 14:00,12.7109,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.612,0.0989,6.01,-0.00005,0.09885,6.005832675,
9_Dec6,S_SCN_P7,UP,1,97,12/6/23 8:00,12/6/23 10:00,10.5056,12/6/23 11:30,12/6/23 13:30,12.6705,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.5363,0.1342,6.2,0.0002,0.1344,6.208138944,
9_Dec6,S_SCN_P7,UP,2,43,12/6/23 8:00,12/6/23 10:00,10.739,12/6/23 11:30,12/6/23 13:30,12.1028,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.0184,0.0844,6.19,0.0002,0.0846,6.203255609,
6_Nov29,S_SCN_P8,UP,1,119,11/29/23 8:00,11/29/23 10:00,10.0961,11/29/23 11:30,11/29/23 1:30,11.2702,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.1946,0.0756,6.44,0.00045,0.07605,6.477301763,
6_Nov29,S_SCN_P8,UP,2,117,11/29/23 8:00,11/29/23 10:00,10.4224,11/29/23 11:30,11/29/23 1:30,11.2294,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.1794,0.05,6.2,0.00045,0.05045,6.251548947,
4_Nov22,S_SCS_H1,YF,2,118,11/22/23 8:25,11/22/23 10:30,9.4213,11/22/23 12:13,11/22/23 14:13,12.6922,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.4835,0.2087,6.38,0.00125,0.20995,6.418722676,
4_Nov22,S_SCS_H1,YF,1,124,11/22/23 8:25,11/22/23 10:30,10.0062,11/22/23 12:13,11/22/23 14:13,12.652,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.4861,0.1659,6.27,0.00125,0.16715,6.317559906,
10_Dec14,S_SCS_H2,YF,2,69,12/14/23 7:30,12/14/23 9:40,8.9147,12/14/23 10:50,12/14/23 13:00,12.207,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.0335,0.1735,5.27,-0.0003,0.1732,5.260759955,
10_Dec14,S_SCS_H2,YF,1,67,12/14/23 7:30,12/14/23 9:40,13.0364,12/14/23 10:50,12/14/23 13:00,16.766,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,16.5708,0.1952,5.23,-0.0003,0.1949,5.225761476,
9_Dec6,S_SCS_H3,YF,2,89,12/6/23 8:00,12/6/23 10:00,9.4186,12/6/23 11:30,12/6/23 13:30,11.9468,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,11.8037,0.1431,5.66,0.0002,0.1433,5.668064235,
9_Dec6,S_SCS_H3,YF,1,108,12/6/23 8:00,12/6/23 10:00,10.7385,12/6/23 11:30,12/6/23 13:30,13.7786,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.6093,0.1693,5.57,0.0002,0.1695,5.575474491,
9_Dec6,S_SCS_H4,YF,1,99,12/6/23 8:00,12/6/23 10:00,11.2323,12/6/23 11:30,12/6/23 13:30,13.6503,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.494,0.1563,6.46,0.0002,0.1565,6.47229115,
9_Dec6,S_SCS_H4,YF,2,125,12/6/23 8:00,12/6/23 10:00,9.1485,12/6/23 11:30,12/6/23 13:30,11.9529,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,11.7764,0.1765,6.29,0.0002,0.1767,6.300813008,
8_Dec1,S_SCS_H5,YF,2,72,12/1/23 8:30,12/1/23 11:00,10.6217,12/1/23 11:30,12/1/23 13:30,12.9669,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.8555,0.1114,4.75,-0.0006,0.1108,4.724543749,
8_Dec1,S_SCS_H5,YF,1,100,12/1/23 8:30,12/1/23 11:00,10.6904,12/1/23 11:30,12/1/23 13:30,13.6744,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.5375,0.1369,4.59,-0.0006,0.1363,4.56769437,
9_Dec6,S_SCS_H6,YF,2,57,12/6/23 8:00,12/6/23 10:00,10.6014,12/6/23 11:30,12/6/23 13:30,12.6913,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.5725,0.1188,5.68,0.0002,0.119,5.694052347,
9_Dec6,S_SCS_H6,YF,1,69,12/6/23 8:00,12/6/23 10:00,8.9141,12/6/23 11:30,12/6/23 13:30,10.7725,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,10.6673,0.1052,5.66,0.0002,0.1054,5.671545415,
10_Dec14,S_SCS_H7,YF,2,5,12/14/23 7:30,12/14/23 9:40,10.6415,12/14/23 10:50,12/14/23 13:00,14.1447,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.9838,0.1609,4.59,-0.0003,0.1606,4.584379995,
10_Dec14,S_SCS_H7,YF,1,90,12/14/23 7:30,12/14/23 9:40,9.4493,12/14/23 10:50,12/14/23 13:00,13.1224,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.965,0.1574,4.29,-0.0003,0.1571,4.277041191,
4_Nov22,S_SCS_H8,YF,1,63,11/22/23 8:25,11/22/23 10:30,10.5892,11/22/23 12:13,11/22/23 14:13,12.0398,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.9343,0.1055,7.27,0.00125,0.10675,7.359023852,
4_Nov22,S_SCS_H8,YF,2,117,11/22/23 8:25,11/22/23 10:30,10.4206,11/22/23 12:13,11/22/23 14:13,11.4304,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.3601,0.0703,6.96,0.00125,0.07155,7.085561497,
8_Dec1,S_SCS_P1,YF,1,64,12/1/23 8:30,12/1/23 11:00,11.6173,12/1/23 11:30,12/1/23 13:30,15.2412,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,15.0235,0.2177,6.01,-0.0006,0.2171,5.99078341,
8_Dec1,S_SCS_P1,YF,2,4,12/1/23 8:30,12/1/23 11:00,12.2032,12/1/23 11:30,12/1/23 13:30,14.1281,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,14.0163,0.1118,5.81,-0.0006,0.1112,5.776923477,
7_Nov30,S_SCS_P2,YF,2,88,30-Nov 830AM,11/30/23 10:30,10.9438,11/30/23 12:00,11/30/23 14:00,13.7962,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.6381,0.1581,5.54,-0.00005,0.15805,5.540947974,
7_Nov30,S_SCS_P2,YF,1,20,30-Nov 830AM,11/30/23 10:30,11.1372,11/30/23 12:00,11/30/23 14:00,14.6753,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,14.4863,0.189,5.34,-0.00005,0.18895,5.340436958,
10_Dec14,S_SCS_P3,YF,2,125,12/14/23 7:30,12/14/23 9:40,9.1483,12/14/23 10:50,12/14/23 13:00,11.259,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.1286,0.1304,6.18,-0.0003,0.1301,6.163831904,
10_Dec14,S_SCS_P3,YF,1,59,12/14/23 7:30,12/14/23 9:40,9.2976,12/14/23 10:50,12/14/23 13:00,11.9487,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.7895,0.1592,6.01,-0.0003,0.1589,5.993738448,
6_Nov29,S_SCS_P4,YF,1,41,11/29/23 8:00,11/29/23 10:00,10.2728,11/29/23 11:30,11/29/23 1:30,11.6969,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.5955,0.1014,7.12,0.00045,0.10185,7.151885401,
6_Nov29,S_SCS_P4,YF,2,116,11/29/23 8:00,11/29/23 10:00,9.5042,11/29/23 11:30,11/29/23 1:30,10.8789,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.7822,0.0967,7.03,0.00045,0.09715,7.066996436,
5_Nov23,S_SCS_P5,YF,1,107,11/23/23 8:30,11/23/23 10:30,9.836,11/23/23 12:00,11/23/23 14:00,12.052,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.9197,0.1323,5.97,0.00125,0.13355,6.026624549,
5_Nov23,S_SCS_P5,YF,2,103,11/23/23 8:30,11/23/23 10:30,11.0639,11/23/23 12:00,11/23/23 14:00,13.4279,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,13.2873,0.1406,5.95,0.00125,0.14185,6.000423012,
8_Dec1,S_SCS_P6,YF,2,73,12/1/23 8:30,12/1/23 11:00,10.1641,12/1/23 11:30,12/1/23 13:30,13.201,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.9845,0.2165,7.13,-0.0006,0.2159,7.109223221,
8_Dec1,S_SCS_P6,YF,1,69,12/1/23 8:30,12/1/23 11:00,8.9143,12/1/23 11:30,12/1/23 13:30,11.0375,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,10.8962,0.1413,6.66,-0.0006,0.1407,6.626789751,
8_Dec1,S_SCS_P7,YF,1,55,12/1/23 8:30,12/1/23 11:00,13.0166,12/1/23 11:30,12/1/23 13:30,15.6341,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,15.4879,0.1462,5.59,-0.0006,0.1456,5.562559694,
8_Dec1,S_SCS_P7,YF,2,45,12/1/23 8:30,12/1/23 11:00,9.2285,12/1/23 11:30,12/1/23 13:30,12.2427,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,12.0754,0.1673,5.55,-0.0006,0.1667,5.530489019,
10_Dec14,S_SCS_P8,YF,2,21,12/14/23 7:30,12/14/23 9:40,8.721,12/14/23 10:50,12/14/23 13:00,11.9808,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.8352,0.1456,4.47,-0.0003,0.1453,4.45732867,
10_Dec14,S_SCS_P8,YF,1,24,12/14/23 7:30,12/14/23 9:40,9.6963,12/14/23 10:50,12/14/23 13:00,12.3722,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.2583,0.1139,4.26,-0.0003,0.1136,4.245300647,
6_Nov29,S_UPH_H1,UP,1,102,11/29/23 8:00,11/29/23 10:00,11.4453,11/29/23 11:30,11/29/23 1:30,12.8687,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.7866,0.0821,5.77,0.00045,0.08255,5.799494169,
